entrezID	gene
9980	DOP1B
23515	MORC3
8208	CHAF1B
23562	CLDN14
6493	SIM2
3141	HLCS
53820	RIPPLY3
51227	PIGP
7267	TTC3
100874006	TTC3-AS1
257203	DSCR9
10311	VPS26C
1859	DYRK1A
3763	KCNJ6
10281	DSCR4
84677	DSCR8
3772	KCNJ15
259234	DSCR10
2078	ERG
400866	LINC00114
2114	ETS2
101928398	
101928435	LINC01700
8624	PSMG1
54014	BRWD1
103091865	BRWD1-AS2
100874093	BRWD1-AS1
3150	HMGN1
7485	GET1
106865373	GET1-SH3BGR
150082	LCA5L
6450	SH3BGR
102466972	MIR6508
10317	B3GALT5
150084	IGSF5
5121	PCP4
1826	DSCAM
100616148	MIR4760
100506492	DSCAM-AS1
100874326	DSCAM-IT1
284835	LINC00323
100423023	MIR3197
25825	BACE2
191585	PLAC4
54097	FAM3B
4600	MX2
4599	MX1
7113	TMPRSS2
105372808	PCSEAT
150135	LINC00479
54101	RIPK4
102465488	MIR6814
63977	PRDM15
25966	C2CD2
49854	ZBTB21
150142	ZNF295-AS1
89766	UMODL1
150147	UMODL1-AS1
9619	ABCG1
7033	TFF3
7032	TFF2
7031	TFF1
64699	TMPRSS3
53347	UBASH3A
89765	RSPH1
54020	SLC37A1
101930094	
101928233	LINC01671
5152	PDE9A
101928311	LINC01668
10785	WDR4
4731	NDUFV3
90625	ERVH48-1
100847013	MIR5692B
5316	PKNOX1
875	CBS
7307	U2AF1
106481742	FRGCA
106780825	FRGCA
1409	CRYAA
101928399	LINC01679
150094	SIK1
11077	HSF2BP
54145	H2BS1
102464825	MIR6070
23076	RRP1B
8566	PDXK
105372824	PDXK
8209	GATD3A
1476	CSTB
8568	RRP1
284837	AATBC
56894	AGPAT3
7109	TRAPPC10
5822	PWP2
23308	ICOSLG
29947	DNMT3L
105372833	DNMT3L-AS1
326	AIRE
5211	PFKL
755	CFAP410
7226	TRPM2
100861510	LRRC3-DT
81543	LRRC3
54084	TSPEAR
386677	KRTAP10-1
386679	KRTAP10-2
386682	KRTAP10-3
386672	KRTAP10-4
386680	KRTAP10-5
386674	KRTAP10-6
386675	KRTAP10-7
386681	KRTAP10-8
386676	KRTAP10-9
353333	KRTAP10-10
386678	KRTAP10-11
386684	KRTAP12-4
386683	KRTAP12-3
353323	KRTAP12-2
353332	KRTAP12-1
386685	KRTAP10-12
7327	UBE2G2
6612	SUMO3
3689	ITGB2
754	PTTG1IP
100505746	ITGB2-AS1
84536	LINC01547
85395	FAM207A
727699	LINC00163
378825	PICSAR
728039	SSR4P1
104	ADARB1
114042	LINC00334
23275	POFUT2
642852	LINC00205
388830	LINC00316
80781	COL18A1
100874236	COL18A1-AS2
378832	COL18A1-AS1
102465489	MIR6815
6573	SLC19A1
105372840	LINC01694
54039	PCBP3
1291	COL6A1
1292	COL6A2
10841	FTCD
100861507	FTCD-AS1
84221	SPATC1L
4047	LSS
114044	MCM3AP-AS1
8888	MCM3AP
54059	YBEY
54058	C21orf58
5116	PCNT
23181	DIP2A
100862692	DIP2A-IT1
6285	S100B
3275	PRMT2
81061	OR11H1
23784	POTEH
503637	DUXAP8
440888	ACTR3BP6
150160	CCT8L2
387590	TPTEP1
150165	XKR3
27437	HSFY1P1
128954	GAB4
27439	TMEM121B
23765	IL17RA
100996342	LINC01664
27440	HDHD5
100130717	HDHD5-AS1
51816	ADA2
27442	CECR3
27443	CECR2
83733	SLC25A18
529	ATP6V1E1
23786	BCL2L13
637	BID
100423025	MIR3198-1
200298	LINC00528
57553	MICAL3
693233	MIR648
100192420	LINC01634
55670	PEX26
51807	TUBA8
11274	USP18
729461	FAM230J
653203	FAM230A
728226	GGTLC3
728229	TMEM191B
728233	PI4KAP1
85376	RIMBP3
642643	FAM230E
102725072	
8214	DGCR6
5625	PRODH
26220	
9993	DGCR2
25786	DGCR11
8220	ESS2
23617	TSSK2
2928	GSC2
6576	SLC25A1
8218	CLTCL1
112268289	
7290	HIRA
54487	DGCR8
128977	C22orf39
64976	MRPL40
7353	UFD1
8318	CDC45
7122	CLDN5
5413	SEPTIN5
2812	GP1BB
6899	TBX1
54584	GNB1L
79680	RTL10
10587	TXNRD2
1312	COMT
100616414	MIR4761
421	ARVCF
128989	TANGO2
406961	MIR185
100500860	MIR3618
100302197	MIR1306
27037	TRMT2A
102465490	MIR6816
5902	RANBP1
109617010	SNORA77B
29801	ZDHHC8
388849	CCDC188
284865	
150197	LINC00896
65078	RTN4R
100302118	MIR1286
85359	DGCR6L
373856	USP41
7625	ZNF74
91179	SCARF2
84861	KLHL22
51586	MED15
84222	TMEM191A
5297	PI4KA
3053	SERPIND1
9342	SNAP29
1399	CRKL
101928891	LINC01637
150209	AIFM3
8216	LZTR1
80764	THAP7
439931	THAP7-AS1
113691	TUBA3FP
9127	P2RX6
6545	SLC7A4
693234	MIR649
400891	LRRC74B
642633	FAM230B
728441	GGT2
100996335	FAM230H
440804	RIMBP3B
23119	HIC2
645426	TMEM191C
150221	RIMBP3C
7332	UBE2L3
150223	YDJC
164592	CCDC116
23753	SDF2L1
100126318	MIR301B
406920	MIR130B
23759	PPIL2
29799	YPEL1
5594	MAPK1
9647	PPM1F
8940	TOP3B
649179	PRAMENP
7441	VPREB1
140883	ZNF280B
129025	ZNF280A
23532	PRAME
648691	
91227	GGTLC2
723778	MIR650
100847006	MIR5571
100423062	IGLL5
27156	RSPH14
2781	GNAZ
9609	RAB36
613	BCR
26226	FBXW4P1
102724679	LINC02556
101929374	LINC01659
388882	FAM230I
3543	IGLL1
51233	DRICH1
91316	GUSBP11
266747	RGL4
7621	ZNF70
29802	VPREB3
150248	C22orf15
400916	CHCHD10
4320	MMP11
6598	SMARCB1
91319	DERL3
66035	SLC2A11
4282	MIF
653689	GSTT2B
100037417	DDTL
1652	DDT
100037417	DDT
2953	GSTT2
25774	GSTT4
23523	CABIN1
56241	SUSD2
2687	GGT5
29774	POM121L9P
23384	SPECC1L
135	ADORA2A
646023	ADORA2A-AS1
51733	UPB1
83606	GUCD1
6634	SNRPD3
388886	LRRC75B
2678	GGT1
440822	PIWIL3
129049	SGSM1
255349	TMEM211
85379	KIAA1671
100128531	KIAA1671-AS1
1417	CRYBB3
1415	CRYBB2
91355	LRP5L
1416	CRYBB2P1
102466198	MIR6817
157	GRK3
84700	MYO18B
23544	SEZ6L
57168	ASPHD2
89781	HPS4
402055	SRRD
24144	TFIP11
8459	TPST2
100313914	MIR548J
1414	CRYBB1
1413	CRYBA4
440823	MIAT
284898	
105372978	LINC01638
100507657	LINC02554
105372980	
4330	MN1
23760	PITPNB
284900	TTC28-AS1
100423034	MIR3199-1
100422998	MIR3199-2
23331	TTC28
102466081	MIR5739
11200	CHEK2
150274	HSCB
150275	CCDC117
7494	XBP1
84133	ZNRF3
100874123	ZNRF3-AS1
25770	C22orf31
83999	KREMEN1
129080	EMID1
25807	RHBDD3
2130	EWSR1
10634	GAS2L1
10633	RASL10A
162	AP1B1
100113380	SNORD125
5988	RFPL1
4744	NEFH
8563	THOC5
8508	NIPSNAP1
4771	NF2
164633	CABP7
55954	ZMAT5
29796	UQCR10
84164	ASCC2
8897	MTMR3
102466742	MIR6818
101929664	HORMAD2-AS1
150280	HORMAD2
105372988	
110806283	LIF-AS1
3976	LIF
91370	
5008	OSM
652968	CASTOR1
83874	TBC1D10A
10291	SF3A1
550631	CCDC157
200312	RNF215
23541	SEC14L2
51537	MTFP1
266629	SEC14L3
284904	SEC14L4
730005	SEC14L6
9514	GAL3ST1
23481	PES1
6948	TCN2
339665	SLC35E4
150290	DUSP18
23762	OSBP2
100422912	MIR3200
150291	MORC2-AS1
22880	MORC2
6525	SMTN
140606	SELENOM
27124	INPP5J
50487	PLA2G3
100500901	MIR3928
91445	RNF185
3985	LIMK2
113791	PIK3IP1
101929760	PIK3IP1-DT
23598	PATZ1
4733	DRG1
56478	EIF4ENIF1
9814	SFI1
23761	PISD
102465666	MIR7109
253143	PRR14L
9681	DEPDC5
25775	C22orf24
7533	YWHAH
6523	SLC5A1
23782	AP1B1P1
150297	C22orf42
10739	RFPL2
6527	SLC5A4
10738	RFPL3
10737	RFPL3S
339666	
51493	RTCB
129138	ANKRD54
254240	BPIFC
25793	FBXO7
8224	SYN3
7078	TIMP3
105373006	LINC01640
9215	LARGE1
100616295	MIR4764
109616998	SNORA50B
100506195	LARGE-AS1
105373010	LINC01643
91464	ISX
104310353	LINC01399
10042	HMGXB4
10043	TOM1
100500826	MIR3909
102464824	MIR6069
3162	HMOX1
4627	MYH9
4174	MCM5
23551	RASD2
4151	MB
80830	APOL6
80831	APOL5
23543	RBFOX2
80833	APOL3
80832	APOL4
23780	APOL2
8542	APOL1
102465491	MIR6819
25828	TXN2
80020	FOXRED2
8664	EIF3D
11078	TRIOBP
10369	CACNG2
11020	IFT27
5816	PVALB
107985578	NCF4-AS1
4689	NCF4
1439	CSF2RB
100506241	
339669	TEX33
7263	TST
4357	MPST
79734	KCTD17
164656	TMPRSS6
3560	IL2RB
114904	C1QTNF6
6753	SSTR3
5880	RAC2
27128	CYTH4
114794	
100506271	
114794	ELFN2
4242	MFNG
29775	CARD10
11135	CDC42EP1
3957	LGALS2
26088	GGA1
23616	SH3BP1
101927051	PDXP-DT
57026	PDXP
3956	LGALS1
79159	NOL12
3005	H1-0
23464	GCAT
8484	GALR3
724028	MIR658
724029	MIR659
51386	EIF3L
85377	MICALL1
84645	C22orf23
5435	POLR2F
102465492	MIR6820
6663	SOX10
100616146	MIR4534
9463	PICK1
23539	SLC16A8
80115	BAIAP2L2
8398	PLA2G6
23764	MAFF
25829	TMEM184B
1454	CSNK1E
102800317	TPTEP2-CSNK1E
3761	KCNJ4
11015	KDELR3
10521	DDX17
11144	DMC1
646851	FAM227A
25776	CBY1
56993	TOMM22
9929	JOSD1
9567	GTPBP1
25777	SUN2
10126	DNAL4
23467	NPTXR
23466	CBX6
200315	APOBEC3A
100913187	APOBEC3A
9582	APOBEC3B
100874530	APOBEC3B-AS1
27350	APOBEC3C
140564	APOBEC3D
200316	APOBEC3F
60489	APOBEC3G
164668	APOBEC3H
23492	CBX7
5155	PDGFB
6122	RPL3
116938	SNORD83B
116937	SNORD83A
26807	SNORD43
9145	SYNGR1
10454	TAB1
4248	MGAT3
104502417	MGAT3-AS1
54471	MIEF1
468	ATF4
91582	RPS19BP1
8911	CACNA1I
150350	ENTHD1
9402	GRAP2
113828	FAM83F
114841040	
23112	TNRC6B
158	ADSL
706	TSPO
27352	SGSM3
57591	MRTFA
101927257	MRTFA-AS1
2847	MCHR1
10478	SLC25A17
100616283	MIR4766
6767	ST13
63929	XPNPEP3
150353	DNAJB7
9978	RBX1
100302237	MIR1281
2033	EP300
83746	L3MBTL2
150356	CHADL
5905	RANGAP1
102466758	MIR6889
23264	ZC3H7B
7008	TEF
10766	TOB2
50	ACO2
84844	PHF5A
171568	POLR3H
105373044	
27254	CSDC2
5372	PMM1
84271	POLDIP3
27351	DESI1
2547	XRCC6
4809	SNU13
79640	C22orf46
150365	MEI1
79879	CCDC134
6721	SREBF2
407039	MIR33A
440829	SHISA8
115650	TNFRSF13C
100616259	MIR378I
79019	CENPM
55964	SEPTIN3
164684	WBP2NL
4668	NAGA
150368	PHETA2
91689	SMDT1
4700	NDUFA6
1565	CYP2D6
107987478	CYP2D6
107987479	CYP2D6
1564	CYP2D7
6942	TCF20
102723775	LINC01315
150372	NFAM1
94009	SERHL
27341	RRP7A
253190	SERHL2
91695	RRP7BP
267010	RNU12
1727	CYB5R3
267020	ATP5MGL
53947	A4GALT
26286	ARFGAP3
11252	PACSIN2
25809	TTLL1
100506679	TTLL1-AS1
638	BIK
27349	MCAT
23170	TTLL12
80274	SCUBE1
105373051	SCUBE1-AS2
101927447	SCUBE1-AS1
105373054	LINC01639
758	MPPED1
64800	EFCAB6
25830	SULT4A1
150379	PNPLA5
80339	PNPLA3
25813	SAMM50
29780	PARVB
64098	PARVG
85352	SHISAL1
101927526	LINC01656
84247	RTL6
55615	PRR5
553158	PRR5-ARHGAP8
23779	ARHGAP8
112885	PHF21B
101927551	
100506714	NUP50-DT
10762	NUP50
23313	KIAA0930
100302149	MIR1249
7380	UPK3A
55007	FAM118A
27127	SMC1B
26150	RIBC2
2192	FBLN1
100506737	LINC01589
25814	ATXN10
100616253	MIR4762
7477	WNT7B
730668	
400931	MIRLET7BHG
100500828	MIR3619
406883	MIRLET7A3
100616143	MIR4763
406884	MIRLET7B
5465	PPARA
150383	CDPF1
10343	PKDREJ
55020	TTC38
150384	GTSE1-DT
51512	GTSE1
55687	TRMU
9620	CELSR1
23151	GRAMD4
64781	CERK
25771	TBC1D22A
642757	TBC1D22A-AS1
339685	
101927722	LINC01644
400932	LINC00898
284930	
100422916	MIR3201
25817	TAFA5
284933	
100616415	MIR4535
100128946	LINC01310
105373085	
348645	C22orf34
100500882	MIR3667
23774	BRD1
9889	ZBED4
79087	ALG12
79174	CRELD2
415116	PIM3
102465493	MIR6821
400935	IL17REL
164714	TTLL8
23209	MLC1
54456	MOV10L1
56666	PANX2
80305	TRABD
83642	SELENOO
85378	TUBGCP6
83933	HDAC10
6300	MAPK12
5600	MAPK11
23654	PLXNB2
414918	DENND6B
9701	PPP6R2
6305	SBF1
79924	ADM2
55586	MIOX
91289	LMF2
29781	NCAPH2
9997	SCO2
1890	TYMP
440836	ODF3B
105373098	KLHDC7B-DT
113730	KLHDC7B
644186	SYCE3
1375	CPT1B
1120	CHKB
100144603	CHKB-DT
23542	MAPK8IP2
410	ARSA
85358	SHANK3
105373100	
49	ACR
11158	RABL2B
101927174	CHL1-AS2
10752	CHL1
101927193	CHL1-AS1
101927215	LINC01266
27255	CNTN6
152330	CNTN4
100873976	CNTN4-AS2
3568	IL5RA
51095	TRNT1
51185	CRBN
285362	SUMF1
100130207	SUMF1
57633	LRRN1
6419	SETMAR
3708	ITPR1
100126791	EGOT
100507582	BHLHE40-AS1
8553	BHLHE40
55207	ARL8B
9695	EDEM1
100616334	MIR4790
101927347	GRM7-AS3
2917	GRM7
105376946	GRM7-AS2
100873937	GRM7-AS1
101927394	LMCD1-AS1
29995	LMCD1
51066	SSUH2
859	CAV3
5021	OXTR
56852	RAD18
9901	SRGAP3
101927416	SRGAP3-AS2
100288831	SRGAP3-AS3
101927440	SRGAP3-AS4
440944	THUMPD3-AS1
25917	THUMPD3
55209	SETD5
375323	LHFPL4
64419	MTMR14
151835	CPNE9
7862	BRPF1
4968	OGG1
8536	CAMK1
10474	TADA3
10093	ARPC4
100526693	ARPC4-TTLL3
26140	TTLL3
285367	RPUSD3
63924	CIDEC
84522	JAGN1
132014	IL17RE
84818	IL17RC
78987	CRELD1
285368	PRRT3
100874032	PRRT3-AS1
55831	EMC3
2177	FANCD2
115795	FANCD2OS
55845	BRK1
7428	VHL
3656	IRAK2
9797	TATDN2
84657	LINC00852
51738	GHRL
100126793	GHRLOS
6396	SEC13
491	ATP2B2
100422933	MIR378B
100126334	MIR885
285370	LINC00606
6538	SLC6A11
6529	SLC6A1
100874090	SLC6A1-AS1
3269	HRH1
10533	ATG7
9686	VGLL4
132001	TAMM41
6854	SYN2
7079	TIMP4
5468	PPARG
80746	TSEN2
100129480	MKRN2OS
23609	MKRN2
5894	RAF1
55287	TMEM40
23066	CAND2
6161	RPL32
619563	SNORA7A
105376955	LINC02022
9922	IQSEC1
23225	NUP210
100874101	HDAC11-AS1
79885	HDAC11
2199	FBLN2
285375	LINC00620
7476	WNT7A
100132526	FGD5P1
348825	TPRXL
131474	CHCHD4
79188	TMEM43
7508	XPC
27258	LSM3
101927565	LINC01267
6533	SLC6A6
80852	GRIP2
51244	CCDC174
84077	C3orf20
152274	LINC02011
152273	FGD5
100505641	FGD5-AS1
7182	NR2C2
64432	MRPS25
64145	RBSN
344875	COL6A4P1
23473	CAPN7
100505696	SH3BP5-AS1
9467	SH3BP5
131965	METTL6
85403	EAF1
8292	COLQ
100422868	MIR4270
26061	HACL1
686	BTD
23243	ANKRD28
100422990	MIR3134
693148	MIR563
117248	GALNT15
285381	DPH3
92106	OXNAD1
23180	RFTN1
1618	DAZL
23228	PLCL2
100500913	MIR3714
9779	TBC1D5
105376975	
6304	SATB1
131096	KCNH8
100616291	MIR4791
151651	EFHB
5868	RAB5A
151649	PP2D1
8850	KAT2B
100422901	MIR3135A
151648	SGO1
100874028	SGO1-AS1
101927829	SGO1-AS1
79750	ZNF385D
100874216	ZNF385D-AS1
100874221	ZNF385D-AS2
100505877	UBE2E2-AS1
7325	UBE2E2
100874092	UBE2E1-AS1
7324	UBE2E1
28512	NKIRAS1
6138	RPL15
9975	NR1D2
152024	LINC00691
7068	THRB
5915	RARB
7155	TOP2B
100616477	MIR4442
55768	NGLY1
54995	OXSM
285326	LINC00692
105377003	
116135	LRRC3B
152110	NEK10
9497	SLC4A7
8320	EOMES
105377007	LINC01980
100996624	LINC01981
152100	CMC1
64343	AZI2
152098	ZCWPW2
27303	RBMS3
100873977	RBMS3-AS1
101928015	LINC01985
7048	TGFBR2
339896	GADL1
100423038	MIR466
201595	STT3B
114884	OSBPL10
100874206	OSBPL10-AS1
344787	ZNF860
23171	GPD1L
152189	CMTM8
112616	CMTM7
54918	CMTM6
102465247	MIR548AY
51143	DYNC1LI1
25904	CNOT10
131405	TRIM71
1233	CCR4
2720	GLB1
643853	TMPPE
10491	CRTAP
26032	SUSD5
25827	FBXL2
7342	UBP1
23122	CLASP2
10015	PDCD6IP
101928114	LINC01811
10777	ARPP21
406916	MIR128-2
6769	STAC
85443	DCLK3
105377031	LINC02033
9881	TRANK1
9852	EPM2AIP1
4292	MLH1
9209	LRRFIP2
152048	
2803	GOLGA4
339883	C3orf35
3680	ITGA9
101928153	ITGA9-AS1
10217	CTDSPL
407015	MIR26A1
50853	VILL
5333	PLCD1
9940	DLEC1
30	ACAA1
4615	MYD88
9943	OXSR1
9390	SLC22A13
9389	SLC22A14
9942	XYLB
100128640	ACVR2B-AS1
93	ACVR2B
9941	EXOG
6331	SCN5A
6336	SCN10A
11280	SCN11A
57599	WDR48
64689	GORASP1
199223	TTC21A
102466743	MIR6822
64651	CSRNP1
165904	XIRP1
1524	CX3CR1
1237	CCR8
54977	SLC25A38
3921	RPSA
574040	SNORA6
4336	MOBP
25924	MYRIP
440952	EIF1B-AS1
10289	EIF1B
285266	ENTPD3-AS1
956	ENTPD3
9045	RPL14
285267	ZNF619
253639	ZNF620
285268	ZNF621
1499	CTNNB1
54986	ULK4
22906	TRAK1
885	CCK
131375	LYZL4
7433	VIPR1
9117	SEC22C
51188	SS18L2
4820	NKTR
92999	ZBTB47
131377	KLHL40
57467	HHATL
100874044	HHATL-AS1
152206	CCDC13
100874114	CCDC13-AS1
729083	LINC02158
25994	HIGD1A
1238	ACKR2
100506243	KRBOX1
1582	CYP8B1
389114	ZNF662
100506275	KRBOX1-AS1
729085	GASK1A
84892	POMGNT2
54861	SNRK
55129	ANO10
51099	ABHD5
406929	MIR138-1
375337	TOPAZ1
285343	TCAIM
102724231	C3orf86
100506319	LINC01988
353274	ZNF445
285346	ZNF852
55888	ZKSCAN7
112840933	ZKSCAN7-AS1
285349	ZNF660
10168	ZNF197
110354863	ZNF197
100874094	ZNF197-AS1
7584	ZNF35
91392	ZNF502
115560	ZNF501
57456	KIAA1143
56992	KIF15
693149	MIR564
131616	TMEM42
7047	TGM4
51304	ZDHHC3
23016	EXOSC7
7123	CLEC3B
64866	CDCP1
25907	TMEM158
23395	LARS2
8994	LIMD1
22908	SACM1L
54716	SLC6A20
54585	LZTFL1
10803	CCR9
79443	FYCO1
10663	CXCR6
2829	XCR1
1232	CCR3
1230	CCR1
729230	CCR2
1234	CCR5
9034	CCRL2
105377068	LINC02009
4057	LTF
83597	RTP3
79442	LRRC2
83598	LRRC2-AS1
6997	TDGF1
100132146	FAM240A
259173	ALS2CL
259236	TMIE
29122	PRSS50
100287362	PRSS46P
339906	PRSS42P
4634	MYL3
5745	PTH1R
151903	CCDC12
23218	NBEAL2
29072	SETD2
64147	KIF9
23276	KLHL18
25930	PTPN23
22937	SCAP
54859	ELP6
10675	CSPG5
6599	SMARCC1
22907	DHX30
100302232	MIR1226
4134	MAP4
993	CDC25A
100616407	MIR4443
820	CAMP
51385	ZNF589
10201	NME6
646424	SPINK8
100313840	MIR2115
285231	FBXW12
5364	PLXNB1
79714	CCDC51
51372	TMA7
84126	ATRIP
11277	TREX1
51246	SHISA5
5210	PFKFB4
102465494	MIR6823
90226	UCN2
1294	COL7A1
100313843	MIR711
7384	UQCRC1
440955	TMEM89
65010	SLC26A6
102465495	MIR6824
1951	CELSR3
100616112	MIR4793
51517	NCKIPSD
102724368	LINC02585
51447	IP6K2
5576	PRKAR2A
100506637	PRKAR2A-AS1
788	SLC25A20
10425	ARIH2
54681	P4HTM
11180	WDR6
55152	DALRD3
494337	MIR425
25915	NDUFAF3
406966	MIR191
3615	IMPDH2
54870	QRICH1
5859	QARS1
102465536	MIR6890
10869	USP19
3913	LAMB2
64925	CCDC71
200942	KLHDC8B
646498	C3orf84
339834	IHO1
375341	C3orf62
100422952	MIR4271
7375	USP4
107986084	USP4
2876	GPX1
387	RHOA
6988	TCTA
275	AMT
84276	NICN1
1605	DAG1
100132677	BSN-DT
8927	BSN
327	APEH
4485	MST1
63891	RNF123
386724	AMIGO3
29925	GMPPB
9807	IP6K1
389118	CDHR4
389119	INKA1
7318	UBA7
100847079	MIR5193
10293	TRAIP
79012	CAMKV
4486	MST1R
84315	MON1A
10180	RBM6
10181	RBM5
100775107	RBM5-AS1
100129060	SEMA3F-AS1
6405	SEMA3F
2779	GNAT1
10991	SLC38A3
2771	GNAI2
102464817	MIR5787
101928931	SEMA3B-AS1
7869	SEMA3B
102465526	MIR6872
132228	LSMEM2
7866	IFRD2
8372	HYAL3
24142	NAA80
3373	HYAL1
8692	HYAL2
11334	TUSC2
11186	RASSF1
102060282	RASSF1-AS1
51364	ZMYND10
10641	NPRL2
11068	CYB561D2
11070	TMEM115
9254	CACNA2D2
11068	
51161	C3orf18
51409	HEMK1
1154	CISH
7867	MAPKAPK3
1795	DOCK3
100616138	MIR4787
7873	MANF
29890	RBM15B
9730	DCAF1
23132	RAD54L2
51368	TEX264
2912	GRM2
440956	IQCF6
132141	IQCF1
100506840	IQCF4P
401067	IQCF3
389123	IQCF2
101928999	IQCF5-AS1
389124	IQCF5
9136	RRP9
10039	PARP3
118442	GPR62
57060	PCBP4
84836	ABHD14B
25864	ABHD14A
100526760	ABHD14A-ACY1
95	ACY1
6159	RPL29
1849	DUSP7
25886	POC1A
211	ALAS1
54106	TLR9
11344	TWF2
101929054	
132160	PPM1M
80335	WDR82
406890	MIRLET7G
132158	GLYCTK
406925	MIR135A1
25981	DNAH1
8314	BAP1
51533	PHF7
56920	SEMA3G
7134	TNNC1
11188	NISCH
23166	STAB1
64943	NT5DC2
440957	SMIM4
55193	PBRM1
26354	GNL3
692109	SNORD69
55830	GLT8D1
28972	SPCS1
6787	NEK4
3697	ITIH1
3699	ITIH3
3700	ITIH4
100873993	ITIH4-AS1
389125	MUSTN1
100526772	STIMATE-MUSTN1
375346	STIMATE
102465866	MIR8064
51460	SFMBT1
91869	RFT1
5580	PRKCD
7086	TKT
55802	DCP1A
776	CACNA1D
109617024	SNORD38C
55349	CHDH
55540	IL17RB
93973	ACTR8
58515	SELENOK
55799	CACNA2D3
790952	ESRG
100874237	CACNA2D3-AS1
57408	LRTM1
105377096	LINC02017
7474	WNT5A
26059	ERC2
711	ERC2-IT1
100500875	MIR3938
285331	CCDC66
23272	TASOR
50650	ARHGEF3
100874200	ARHGEF3-AS1
353324	SPATA12
54756	IL17RD
8820	HESX1
26060	APPL1
142686	ASB14
201625	DNAH12
201626	PDE12
378	ARF4
106144532	ARF4-AS1
201627	DENND6A
101929159	DENND6A-DT
7871	SLMAP
2317	FLNB
105377105	FLNB-AS1
1776	DNASE1L3
57406	ABHD6
11102	RPP14
109703458	HTD2
54899	PXK
5162	PDHB
200845	KCTD6
8309	ACOX2
11170	FAM107A
105377108	FAM3D-AS1
131177	FAM3D
200844	CFAP20DC
101929238	CFAP20DC-AS1
2272	FHIT
103504735	MIR548BB
5793	PTPRG
100506994	PTPRG-AS1
57415	C3orf14
55079	FEZF2
8618	CADPS
285401	LINC00698
132204	SYNPR
100874016	SYNPR-AS1
132203	SNTN
132200	C3orf49
80145	THOC7
100874039	THOC7-AS1
6314	ATXN7
100861563	SCAANT1
100507062	PSMD6-AS2
9861	PSMD6
100652759	
100287879	LINC00994
166336	PRICKLE2
101929316	PRICKLE2-DT
56999	ADAMTS9
101929335	ADAMTS9-AS1
9223	MAGI1
151877	MAGI1-IT1
100873983	MAGI1-AS1
115286	SLC25A26
26018	LRIG1
84541	KBTBD8
100422941	MIR4272
8801	SUCLG2
101927111	SUCLG2-AS1
407738	TAFA1
105377146	
151647	TAFA4
285203	EOGT
7110	TMF1
100422859	MIR3136
9039	UBA3
10550	ARL6IP5
56203	LMOD3
23150	FRMD4B
4286	MITF
101927152	SAMMSON
107986096	MDFIC2
27086	FOXP1
104502416	FOXP1-AS1
100302112	MIR1284
317649	EIF4E3
2850	GPR27
60675	PROK2
285286	LINC00877
201617	LINC00870
23429	RYBP
55164	SHQ1
727936	GXYLT2
151987	PPP4R2
55096	EBLN2
23024	PDZRN3
101927346	LINC02047
5067	CNTN3
100846999	MIR4444-2
692099	FAM86DP
107986100	LINC02018
100302212	MIR1324
100288801	FRG2C
401074	LINC00960
100131827	ZNF717
100422955	MIR4273
6092	ROBO2
6091	ROBO1
100500877	MIR3923
105377175	LINC02050
728290	LINC02027
2632	GBE1
105377180	LINC02008
440970	LINC00971
105377192	LINC02025
253559	CADM2
100847077	MIR5688
100874037	CADM2-AS2
101927494	LINC02070
389136	VGLL3
100846978	
100616161	MIR4795
25978	CHMP2B
5449	POU1F1
3355	HTR1F
8545	CGGBP1
55279	ZNF654
285237	C3orf38
111064647	CSNKA2IP
2042	EPHA3
5627	PROS1
200894	ARL13B
415117	STX19
200895	DHFR2
63899	NSUN3
255025	LINC00879
100287639	MTHFD2P1
102465864	MIR8060
100462981	MTRNR2L12
285220	EPHA6
84100	ARL6
131544	CRYBG3
84864	RIOX2
200959	GABRR3
81050	OR5AC2
26341	OR5H1
403273	OR5H14
403274	OR5H15
79295	OR5H6
79310	OR5H2
403278	OR5K4
403277	OR5K3
26339	OR5K1
402135	OR5K2
56650	CLDND1
2838	GPR15
1371	CPOX
10402	ST3GAL6
131566	DCBLD2
1295	COL8A1
84319	CMSS1
11259	FILIP1L
100500859	MIR3921
644444	TMEM30CP
55773	TBC1D23
56954	NIT2
9868	TOMM70
348801	LNP1
55076	TMEM45A
84873	ADGRG7
10342	TFG
25890	ABI3BP
50939	IMPG2
57337	SENP7
54931	TRMT10C
57092	PCNP
27107	ZBTB11
100009676	ZBTB11-AS1
6152	RPL24
79598	CEP97
91775	NXPE3
64332	NFKBIZ
152225	LINC02085
131368	ZPLD1
100616336	MIR548AB
214	ALCAM
868	CBLB
344595	DUBR
84692	CCDC54
101929607	LINC01990
56987	BBX
285205	LINC00636
151658	LINC00635
961	CD47
101929623	LINC01215
55081	IFT57
11148	HHLA2
22989	MYH15
57650	CIP2A
9666	DZIP3
84666	RETNLB
50852	TRAT1
9626	GUCA1C
27136	MORC1
100506506	MORC1-AS1
401081	C3orf85
677779	LINC00488
151871	DPPA2
55211	DPPA4
401082	LINC01205
100616129	MIR4445
25945	NECTIN3
10225	CD96
79413	ZBED2
257068	PLCXD2
90102	PHLDB2
55347	ABHD10
29114	TAGLN3
344805	TMPRSS7
79669	C3orf52
693152	MIR567
257144	GCSAM
112806053	TBILA
285335	SLC9C1
105374042	
4345	CD200
151888	BTLA
64422	ATG3
55032	SLC35A5
151887	CCDC80
